publisher_id,publisher
1271,Targem Games
1272,PlayRIX
1273,Little Worlds Interactive
1274,rdein
1275,Team Monkey
1276,Novalink
1277,RealAxis Software
1278,Konsordo
1279,Everything Unlimited Ltd.
1280,Puuba
1281,No Goblin
1282,SuckerFree Games
1283,Timbre Interactive
1284,TicToc Games
1285,Adam Spragg
1286,Isotope 244 LLC
1287,BulkyPix
1288,"oeFun, Inc."
1289,Failbetter Games
1290,"Bat Country Games, LLC"
1291,Propelled Bird Software
1292,Curious Planet
1293,Atypical Games
1294,Smartly Dressed Games
1295,Celestial Games
1296,I Fight Bears
1297,HE SAW
1298,Hinterland Studio Inc.
1299,Kitfox Games
1300,FarrugiaSoft
1301,Cascade Game Foundry SPC
1302,Blue Mana
1303,ILIKESCIFI Games
1304,Daniel Ratcliffe
1305,Caiysware
1306,Rob Lach Games
1307,"ApathyWorks, LLC"
1308,Special Circumstances
1309,Pixelatto
1310,ShaunJS
1311,Pixel Quality Games
1312,Red Level Games
1313,Mastiff
1314,Wired Productions
1315,Ninja Kiwi
1316,Antanas Marcelionis
1317,Game-Labs
1318,Cyan Inc.
1319,Whybe Online
1320,Endgame Studios
1321,Ju Cai
1322,Darkelite Studio Inc
1323,tequibo
1324,Deli Interactive LLC
1325,Legend Studio
1326,2.0 Studios
1327,None
1328,initials
1329,Tribe Studios
1330,SQUARE ENIX
1331,Last Bastion Studios LLC
1332,1C Game Studios
1333,Gugila
1334,Alfred Lam
1335,YorkshireRifles
1336,Red Meat Games
1337,Zut Games
1338,DQ Team
1339,Lunar Labs
1340,JarthGames
1341,Stone Monkey Studios
1342,Nik Nak Studios
1343,CyberCoconut
1344,Sierra
1345,Really Slick
1346,Narrow Monolith
1347,SmallGreenHill
1348,Paul Schneider
1349,"Spike Chunsoft Co., Ltd."
1350,Freehold Games
1351,Super Duper Game Company
1352,Decane
1353,rokapublish
1354,New Reality Games
1355,Retro Army Limited
1356,Candescent & Section
1357,BatCat Games
1358,Ionising Software
1359,Social Loner Studios
1360,Hyper Hippo Games
1361,"Bit Kid, Inc."
1362,Touz
1363,XIAOYAO
1364,Only Human Studios
1365,Slitherine Ltd. 
1366,SMG Studio
1367,Psychotic Psoftware
1368,Aspyr
1369,ViWo Games
1370,Big Ant Studios (Steam)
1371,Up Multimedia
1372,Gamestorming
1373,Lemondo Entertainment
1374,Shark Punch
1375,Beam Team Pty Ltd
1376,Screwy Lightbulb
1377,Experimental Gamer Studios
1378,On The Level Game Studios
1379,FrameLineNetwork Kft.
1380,Winged Cloud
1381,Noetic
1382,Multi-Form
1383,DragonSix
1384,Dan  Walters
1385,Bluestrike
1386,Metalhead Software Inc.
1387,Rampant Games
1388,Dovetail Games - Flight
1389,Archetype Global
1390,Sanuk Games
1391,Elliptic Games
1392,GSProductions Ltd.
1393,Sinclair Strange
1394,Bernt Andreas Eide
1395,FobTi interactive
1396,Indie Developer
1397,gnifrebel Games UG
1398,Caravel Games
1399,Ludeme Games
1400,W3 Studios
1401,Duaik Entretenimento
1402,Hearthfire Studios
1403,Chromatic Dream
1404,Winged Pixel Inc.
1405,Dovetail Games - Fishing 
1406,Limevision Studios
1407,"Crescent Moon Games, LLC"
1408,Minicore Studios
1409,"Oddworld Inhabitants, Inc."
1410,Proscenium
1411,Noble Master LLC
1412,mNosGaming
1413,Choice Provisions
1414,Pixelz Games
1415,Bluebutton Games
1416,Oruji Productions
1417,Gaddy Games
1418,Backstab Games
1419,Patrice Meneguzzi
1420,FourbitFriday
1421,Enitvare
1422,Interbellum team
1423,N94Games
1424,Pentavera
1425,Polar Bunny Ltd
1426,"Harmonix Music Systems, Inc"
1427,Dreamatrix 
1428,Cybertime System
1429,Nordcurrent
1430,Best Way Soft
1431,Snow Cannon Games
1432,Force Of Habit
1433,Cyanide Studio
1434,GammaLateral
1435,One-bit Punch
1436,Calvino Noir Limited
1437,Bandai Namco Entertainment
1438,Ghost Machine
1439,Camouflaj
1440,Double Action Factory
1441,REMIMORY
1442,GameArt Studio GmbH
1443,Cosmic Cow LLC
1444,Qwiboo Ltd
1445,The Secret Pie
1446,Shawn Beck
1447,Warlock Arts
1448,REEW GAMES
1449,"GungHo Online Entertainment America, Inc."
1450,Basecamp Games
1451,Stained Glass Llama
1452,JnK
1453,Axyos Games
1454,Heartbit Interactive
1455,Nexeon Studios
1456,Nerve Software LLC
1457,Grynsoft
1458,The Molasses Flood
1459,vertex4 entertainment ltd.
1460,Z-Software GmbH
1461,Vinci Games
1462,Jochen Mistiaen
1463,Juggernaut Games
1464,Snapshot Games Inc.
1465,Sam Albon
1466,Tasty Stewdios LLC
1467,Ripatti Software
1468,4Realms
1469,Disparity Games
1470,Shortbreak Studios s.c.
1471,electrolyte
1472,MobileBits
1473,REDBANA CORPORATION
1474,Iridium Studios
1475,Rival Games Ltd
1476,Funselektor Labs Inc.
1477,ONE MORE LEVEL
1478,Homa Design
1479,Ultimate Games S.A.
1480,Chasing Carrots
1481,Surprise Attack 
1482,Milky Tea Studios
1483,Dogenzaka Lab
1484,Deadghost Interactive
1485,Cinemaware
1486,Transcendent Games
1487,Sascha Hartleb
1488,Mad Ram Software
1489,Cheritz
1490,www.dev-zoo.net
1491,Sub Orbital Software
1492,Circle Five Studios
1493,Midnart
1494,Nordic Legacy
1495,Supra Games
1496,"Hammerware, s.r.o."
1497,Milestone S.r.l.
1498,Ravenscourt
1499,Vine
1500,Jesse Makkonen
1501,Young Fun Studio by Higgs Games GmbH
1502,Cubic Pie
1503,Rooster Teeth Games
1504,Batterystaple Games
1505,RobTop Games
1506,Crazy Monkey Studios
1507,IF Studios
1508,MouldyMattress
1509,Yanim Studio
1510,SUPERHOT Team
1511,Keys of Nine Entertainment
1512,Aksys Games
1513,Alkemi
1514,Indimo Labs LLC
1515,GabberGames.com
1516,Hammerfall Publishing
1517,Brisk Mobile Inc
1518,Nuke Nine
1519,Good Games 
1520,Question
1521,DigitalEZ
1522,Thunder Lotus Games
1523,One Legged Seagull
1524,Incandescent Imaging
1525,Glitchy Pixel
1526,Those Awesome Guys
1527,Gamious
1528,JIW-Games
1529,FX Interactive
1530,Duelboot
1531,"ThoughtSTEM, LLC"
1532,Blue Label Studio
1533,AtomicTorch Studio
1534,Polygon Art
1535,Juniper GmbH
1536,TheShortAndTheTall
1537,Nine Tales Digital
1538,Princesseuh
1539,Bigger Boat
1540,ODD Games
1541,Reakktor Studios
1542,Toasty Games
1543,Team Flow
1544,Zotnip
1545,Wildgrass
1546,Funktronic Labs
1547,Copybugpaste
1548,"Metaware Limited, LLC"
1549,EuroVideo Medien
1550,Skydome Entertainment
1551,Red Katana
1552,Relevant Games
1553,Slick Entertainment Inc.
1554,Knitted Pixels
1555,Games For All
1556,Studio Whisky Tango Inc.
1557,Portalarium
1558,Jetdogs Studios
1559,AIGRIND
1560,Tasharen Entertainment Inc.
1561,kChamp Games
1562,Mind Crew
1563,MoeNovel
1564,Chilled Mouse
1565,2tainment GmbH
1566,Flying Interactive
1567,BadLand Publishing
1568,Dharker Studio
1569,Black Eye Games
1570,Space Boat Studios
1571,Google
1572,Timeslip Softworks
1573,"WhiteMoon Dreams, Inc."
1574,Avenged Sevenfold
1575,ClickShake Games LLC
1576,Orthogonal Games
1577,rdt.32
1578,Studio V5
1579,Skymap Games
1580,Lavaboots Studios
1581,Sigtrap
1582,DigitalWorldEntertainment
1583,Turbo Pixel Studios
1584,SixtyGig Games
1585,Quickfire Games
1586,Lostwood
1587,Retro Dreamer
1588,EnjoyUp Games S.L.
1589,Bloodwolf Studio
1590,CBE software s.r.o.
1591,Alternative Software Ltd
1592,Zach Kehs (SunnyKatt)
1593,Essence Ltd.
1594,Hydro Games
1595,"CAPCOM Co., Ltd. "
1596,Chris Hecker
1597,Indie Voyage
1598,Ramjet Anvil
1599,Aegon Games
1600,Animus Interactive Inc
1601,No Publisher
1602,Rezoner
1603,OG-ZONE Digital Entertainment
1604,MLB.com
1605,Studio Bean
1606,David Szymanski
1607,Chris Chung
1608,Zombie Dragons With Laser Cannons
1609,Simon Says: Play!
1610,Mirko Seithe
1611,YFYX GAMES
1612," GungHo Online Entertainment America, Inc.	"
1613,LuGus Studios
1614,Romenics
1615,Exquisite Games
1616,Blot Interactive
1617,Right Pedal Studios
1618,Lighthouse Games Studio
1619,"Parody Games, LLC"
1620,XMPT Games
1621,Tammeka Games
1622,"MidBoss, LLC."
1623,"Move Games Co., Ltd."
1624,THQ
1625,TURBOGUN
1626,Daniel Davies
1627,Adventure Mob
1628,Rude Ghost
1629,xinoro
1630,Hoplon
1631,WINGED SAKURA GAMES
1632,Gillis LLC
1633,Kinto Games LLC
1634,HandMade Game
1635,Soviet Games
1636,Hesketh Studios Ltd
1637,Moondrop
1638,FlexileStudio
1639,Neon Serpent LLC
1640,"JumpStart Games, Inc."
1641,Thomas Happ Games LLC
1642,BrashMonkey
1643,Awoker Games
1644,Mythical City Games
1645,Furiously Inactive Games
1646,Fayju
1647,Dreadlocks Mobile
1648,oophok
1649,Fairytale Distillery
1650,Raum Studio
1651,Ratz 'N' Godz
1652,Thrillion
1653,Freshtrax
1654,Black Lime Studio
1655,blamedrop
1656,"Silverware Games, Inc."
1657,Glowstick Entertainment
1658,Demesnegame
1659,Mykhail Konokh
1660,XPEC Entertainment Inc.
1661,Animu Game
1662,Physmo
1663,Thomas Biskup
1664,Beldarak Games
1665,Awestruck Games
1666,Chaphat
1667,Wolfgame
1668,Leikir Studio
1669,"Subaltern Games, LLC"
1670,Insomniac Games
1671,Ironcode Gaming
1672,Cybertron Design Studios
1673,DFour Games
1674,Nooner Bear Studio
1675,Warchest Ltd.
1676,10x10 Room
1677,Shadow Masters
1678,Gadget Games
1679,Rubycone
1680,amulware
1681,Causal Bit Games Inc.
1682,Clapfoot
1683,BlankMediaGames
1684,Fastermind Games
1685,Eastasiasoft Limited
1686,"Forthright Entertainment, LLC"
1687,Endeavor One Inc.
1688,Mi-Clos Studio
1689,Gnomic Studios
1690,Erosa Games
1691,Autotivity Entertainment
1692,Ghost Crab Games
1693,"Black Chicken Studios, inc."
1694,Zero-K Team
1695,"New Life Interactive, LLC"
1696,Ryan Javanshir
1697,OhNoo Studio
1698,Maltakreuz
1699,Virtual Racing Industries Ltd.
1700,Demigiant
1701,iosoftware
1702,Whalenought Studios
1703,Gameguyz
1704,Frost Earth 
1705,JMJ Interactive
1706,Atelier 801
1707,Infernum Games GmbH
1708,Omniconnection
1709,Rabid Design Studios
1710,Bubble Head Games
1711,Garden Knight Games
1712,roseVeRte
1713,"Dingaling Productions, LLC"
1714,KURONEKO SOFT
1715,Dylan Loney
1716,SubaGames
1717,Black Cloud Studios
1718,NSE
1719,SuperChop Games
1720,PolarityFlow
1721,Headless Wizard
1722,Celeris 
1723,QuadraTron Games
1724,rokaplay
1725,Radioactive-Software
1726,Evil Aliens
1727,Brainseed Factory
1728,Kisareth Studios
1729,Sergio & Simon
1730,Colonthree Enterprises
1731,Shifty Chair Games
1732,iconical Ltd.
1733,Niffler Ltd.
1734,Dimmdrive Inc.
1735,"Tri Synergy, Inc."
1736,Handelabra Games Inc.
1737,MeDungeon Ltd.
1738,John Lawrence
1739,NIKITA ONLINE
1740,Light Echo
1741,Zoink Games
1742,InvertMouse
1743,Zeke Virant
1744,Kikiwik Games
1745,Zero Dollarz 
1746,Jonas Kyratzes
1747,Squatting Penguins
1748,Black Curtain Studio
1749,Zeiva Inc
1750,Eforb
1751,PHL Collective
1752,Warfare Studios
1753,WisdomTools
1754,Strangely Named Studio
1755,BSK Games
1756,Zoo Corporation
1757,Hello There AB
1758,Abyss Lights Studio LLP
1759,Retrific
1760,HappyGiant
1761,Vidroid
1762,Cardboard Keep
1763,Charyb Games
1764,SDEnterNet
1765,The Future Of Videogames
1766,Huy Phan
1767,Moon Spider Studio
1768,Dragon Fire Games Inc
1769,Mommy's Best Games
1770,Green Sauce Games
1771,Cornfox & Bros.
1772,astragon Sales & Services GmbH
1773,Rock Paper Games
1774,S2 Games
1775,Snails Animation
1776,Spooky Cat
1777,INNOTEG LLC
1778,Devoga
1779,Sometimes You
1780,Dapper Swine
1781,Global Empire Soft
1782,Tom Johnson
1783,"Wither Studios, LLC"
1784,KIXEYE
1785,Joycity
1786,Dissident Logic
1787,Groupees Interactive
1788,Spiderwork Games
1789,Image Space Incorporated
1790,HuniePot
1791,MP Game Studios
1792,Studio TeamShuriken
1793,Defroids team
1794,Ginormocorp Holdings Ltd
1795,Playboom
1796,Wise Owl Studios
1797,Halfbus
1798,AlteredPlanets
1799,Brain and Nerd Ltd
1800,TRI.G
1801,David Newton
1802,Random Seed Games
1803,Nicolas Pierre-Loti-Viaud
1804,Johan Aronsson
1805,Fancy Fish Games
1806, Sean Davy
1807,Carmine T. Guida
1808,Jake Huhman
1809,Alex Jedraszczak
1810,Momiji Studios
1811,Ogopogoid Entertainment
1812,Brain Blinks
1813,Lei
1814,Fluxscopic Ltd.
1815,Indie Game - None
1816,Pixellore
1817,Fellstrike Games
1818,Chris McFarland
1819,JAVELIN OÜ
1820,Peter Hrdy
1821,Sun-Studios
1822,Matthew Jennings
1823,Immunity Studios
1824,DarkArts Studios
1825,Running Pillow
1826,Orangepixel
1827,Terminal Press
1828,Bytebin
1829,Desktop Daydreams Studios
1830,Snipefish Entertainment
1831,The Conjurer's Tower
1832,Backward pieS
1833,4-Panel Footprint
1834,Eggcode
1835,Benjamin Lapid
1836,MPR ART Hallucinations
1837,Battenberg Software
1838,Age of Fear
1839,Artisiti
1840,Greeny Games Studio
1841,Pyrosphere
1842,EQ Games
1843,Pringo Dingo Games
1844,HCPGames
1845,"Zanza Studios, LLC."
1846,Sickware Studios
1847,Key17 Games
1848,Anteater Games
1849,Outer Grid Games LLC
1850,Zanrai Interactive
1851,Axel Shokk
1852,Artur Games
1853,Unterrainer Informatik OG
1854,Fungameco Ltd
1855,Forcequitapplicatons
1856,Mark Chong
1857,Loading Home
1858,Locomotivah
1859,Eat Create Sleep
1860,Invictus Games Ltd.
1861,MAGIC Spell Studios
1862,Henchman & Goon
1863,"Playful Art, LLC"
1864,Steel Crate Games
1865,Red Head Games
1866,Maxwolf
1867,Wormhole Entertainment
1868,Angry Cat Ltd.
1869,NuclearFirecracker
1870,Destructive Creations
1871,Sillysoft Games
1872,Siberian Digital
1873,Major Games
1874,Supreme Clans Entertainment
1875,Hitpoint Games Ltd.
1876,Lightbulb Crew
1877,Piranha Games Inc.
1878,Lazy Bum Games
1879,BA Productions LLC
1880,DGform
1881,Flying Mollusk
1882,Blowfish Studios
1883,Brushfire Games
1884,Machine 22
1885,Thomas Christof
1886,Spearhead
1887,SecuritySession.com
1888,Eyemobi Ltd.
1889,David Stark
1890,GameUS Inc.
1891,Zeno Rogue
1892,Triangle Studios
1893,Shaman Games Studio
1894,Bail! Enemy Jet!
1895,Geek Sloth Games
1896,Brain Seal Ltd
1897,LucasGame
1898,Christopher Cinq-Mars Jarvis
1899,Crystal Dragon
1900,Juicy Beast
1901,"Elder Game, LLC"
1902,Patagoniart
1903,MovingBlocks
1904,Total Monkery
1905,"Jundroo, LLC"
1906,baKno Games
1907,Dream Within
1908,Peter Hann
1909,Vital Games Ltd
1910,StephenAllen
1911,Ocean Media LLC
1912,StaudSoft
1913,BBQ Games
1914,Alawar Entertainment
1915,Them Games
1916,Nevosoft
1917,Bigger Boat 
1918,MAGICS
1919,Dima Kiva
1920,IMGN.PRO
1921,QMx Interactive
1922,Enzo Whyte
1923,Lord Kres
1924,Dot Dream
1925,Pepi Games
1926,Tactic Studios Inc.
1927,Kursed Studios
1928,Solecismic Software
1929,Green Man Gaming Publishing
1930,Code}{atch
1931,Emmanuel Salva Cruz
1932,Conflux Games
1933,Nefarious Dimensions Inc.
1934,Miguel Lleras
1935,Augusta Software GmbH
1936,Fluffy Kitten Studios
1937,Wasatch Games
1938,Dahlenburg
1939,Wyse Games
1940,Moonlight Mouse
1941,Great Cogs
1942,Psytec Games Ltd
1943,Dingo Games
1944,Akçay Karaazmak
1945,The Wall Productions Inc.
1946,Home Groan Games
1947,Noostyche
1948,Skobbejak Games
1949,Fifth Column Games
1950,Specialbit Studio
1951,Frontwing USA
1952,Hanaji Games
1953,Sinister
1954,New Blood Interactive
1955,ArtemizGame
1956,Spiderling Studios
1957,Squirrelbot Games
1958,Studio Wildcard
1959,Spasman Games
1960,TCHOW
1961,DropDGames
1962,Mayhem Games USA
1963,Fermenter Games
1964,Dust Scratch Games
1965,Rainbow Games
1966,Jan Zizka
1967,Red Dwarf Games
1968,Reperio Studios
1969,Heliocentric Studios
1970,Weird and Wry
1971,Mido Basim
1972,Blaze Epic
1973,Red River Studio
1974,Mana Games
1975,Web Interactive Solutions
1976,NukGames
1977,Cylne
1978,Sandbox Games
1979,Felix Wunderlich
1980,Raxi Petrov
1981,Magnetic Studio
1982,Retora Games
1983,ProtoMasons.com
1984,Windmill Games
1985,Antiproto
1986,Clarus Victoria
1987,Ignition Games Inc.
1988,"The Lo-Fi Apocalypse, Inc."
1989,HyperDrive Games
1990,Genera Games
1991,Pixelnest Studio
1992,Sim155 Limited
1993,Sheado.net
1994,SoftWeir Inc.
1995,Deco Digital
1996,Philip Royer
1997,Back To Basics Gaming
1998,LiveItGames LLC
1999,Studio Forge Ltd
2000,NVLMaker
2001,Crimson Owl Studios
2002,Thorsten Schleinzer
2003,Snowrunner Games
2004,rest.less Games
2005,Holgersson Entertainment
2006,Blossom Games
2007,Idea Factory International
2008,Team Fractal Alligator
2009,Smoodlez
2010,Spiele-Palast GmbH
2011,Behtam Developer
2012,Dagestan Technology
2013,Dedication Labs
2014,Nimble Tools
2015,Nonadecimal Creative
2016,4Bit Games
2017,RunServer
2018,JoyBits Ltd.
2019,Anothink
2020,Dennis Esie
2021,Shield Break Studios
2022,Praxia Entertainment Inc
2023,Mindwedge
2024,AGO Games
2025,Millenium Project Enterprises
2026,DarkStar Games
2027,Gamera Game
2028,pheenix93
2029,"Brilliant Blue-G, LLC"
2030,iEntertainment Network Inc
2031,SoftPlanet
2032,Tiny Colossus
2033,"MyDream Interactive, Inc"
2034,Anvate Games
2035,"Gamieon, Inc."
2036,Viperante
2037,"Galactic Bits, Inc"
2038,Fat Loot Games
2039,Alice & Smith
2040,JAST USA
2041,Erotes studio
2042,Pixel Theory Games
2043,Morozov Sergey
2044,Craze Creative Studios
2045,GrabTheGames
2046,"+Mpact Games, LLC."
2047,TBA Games
2048,Laylio Games
2049,Baller industries
2050,UnexEvo
2051,Jamhammer Games Inc.
2052,Redbana Corporation
2053,Hunter Hamster
2054,T.G.S. TRUE GAMES STUDIO LIMITED
2055,Kajak Games
2056,m07games
2057,CS Squared Games
2058,"Midnight Oil Games, LLC"
2059,Spicy Horse Games
2060,Hempuli Oy
2061,Subaltern Games
2062,Moment Studio
2063,Giant Spacekat
2064,TeraBit Software
2065,20th Century Fox Film Corporation
2066,rondomedia GmbH 
2067,PIXYUL
2068,Dingo Dango
2069,GoodVole
2070,Yokcos
2071,"L＆K CO., LTD"
2072,Awfully Nice Studios
2073,FreakZone Games
2074,Gametek Brasil
2075,Vionsoft
2076,Guard Crush Games
2077,Cococucumber
2078,Luminy Studios
2079,"Cantina Games and Entertainment, Inc."
2080,Grey Alien Games
2081,Ellada Games
2082,"Scrap Yard Productions, LLC"
2083,IPBuilders
2084,C63 Industries
2085,Eglathia Games
2086,Abnormal Software
2087,Renegade Sector Games
2088,TB Games
2089,FallenMaster
2090,Amidos
2091,CyberphobX
2092,NodziGames
2093,Hellscape Games
2094,Theory Georgiou
2095,Holy Priest
2096,My Owl Software
2097,Enormous Elk
2098,Idea Factory
2099,Close Studios
2100,Vysoko Anime Production
2101,Project tranquil
2102,FOAM Entertainment
2103,Here Be Dragonz
2104,Upper Class Walrus
2105,TEAM101
2106,Nuligine
2107,Fully Bugged
2108,Broken Window Studios
2109,Three Phase Interactive Pty Ltd
