developer_id,developer
1277,Lantana Games
1278,Bloober Team SA
1279,XeniosVision
1280,Magiko Gaming
1281,Infamous Quests
1282,Icarus Games
1283,Ignatus Zuk and Gonzalo Villagomez
1284,Elder Games
1285,FAKT Software Gmbh
1286,Fishcow Studio
1287,Paweł Mogiła
1288,Capcom Game Studio Vancouver
1289,Ironward
1290,Matt Roszak
1291,Fistful of Frags Team
1292,KinifiGames LLC
1293,Limasse Five
1294,ExeCreate Inc.
1295,Switchblade Monkeys Entertainment
1296,Net Games Laboratory
1297,The Working Parts
1298,PIXOWL INC.
1299,Nowhere Studios
1300,Sherman3D
1301,Matthew Brown
1302,White Paper Games
1303,Wastelands Interactive
1304,Epixx.org
1305,Thomas Bowker
1306,Peoleo Entertainment
1307,Project Whitecard Studios Inc.
1308,Terrible Posture Games
1309,IO Entertainment
1310,Snowed In Studios
1311,Tethys Interactive LLC
1312,Smoking WOLF
1313,White Giant RPG Studios
1314,Deadly Red Cube
1315,Bill and Eli Productions
1316,VipaGames
1317,The Game Creators
1318,Seaven Studio
1319,Bongfish GmbH
1320,Hammer Labs
1321,iRacing.com Motorsport Simulations
1322,Elijah Newman-Gomez
1323,"BitMonster, Inc."
1324,Defiant Development
1325,SkyBox Labs
1326,Terra Nova Development
1327,Oxide Games
1328,Lightmare Studio
1329,Armature Studio
1330,TT Fusion
1331,United Independent Entertainment GmbH
1332,attic Entertainment Software GmbH
1333,Rage Software
1334,Tango Gameworks
1335,InsGames
1336,Phenomenon Games
1337,Slak Games
1338,Voxler Games
1339,Tuesday Society
1340,Barnyard Intelligence Games
1341,Mario von Rickenbach
1342,Flashback Games
1343,X-Legend
1344,Casual Brothers
1345,Brilliant Skies Ltd.
1346,Liminal Games
1347,SmashGames
1348,Robit Games
1349,Teyon
1350,EVGA
1351,5 Lives Studios
1352,Eversim
1353,Studio MDHR Entertainment Inc.
1354,Visual Outbreak
1355,ToMorning Productions
1356,Ska Studios
1357,Spiky Caterpillar
1358,Damian Sommer
1359,Simogo
1360,XGen Studios
1361,Midgar Studio
1362,Elias Viglione
1363,Culture Attack Studio
1364,Spicy Tails
1365,Fred Wood
1366,Rsupport Inc.
1367,Toge Productions
1368,Bedtime Digital Games
1369,Organic Humans
1370,Hexage
1371,Polynetix Studio
1372,Screaming Bee
1373,TreeFortress Games
1374,Slav Pankratov
1375,GTGD
1376,The Indie Forge
1377,Ranmantaru Games
1378,Dev Arc
1379,Dreadlocks Ltd.
1380,Frogmind
1381,Morgondag
1382,The Quantum Astrophysicists Guild
1383,HB Studios
1384,Pixel Ferrets
1385,Digital Happiness
1386,Eric Provan - Ayyo Games
1387,GATO STUDIO
1388,Laminar Research
1389,Proton Studio Inc
1390,David Amador
1391,Flying Carpets Games
1392,Rail Slave Games
1393,"MindBlocks Studio, LLC"
1394,Cloudhead Games ltd.
1395,Osumia Games
1396,The Quinnspiracy
1397,Chicken in The Corn
1398,Icetesy SPRL
1399,Digital Media Workshop
1400,Flox Studios Ltd.
1401,Squinkifer Productions
1402,bitSmith Games
1403,Sinclair Strange
1404,"Cypress Inheritance, LLC"
1405,Erik Asmussen
1406,Tin Man Games
1407,Uppercut Games Pty Ltd
1408,3f Interactive
1409,Trickster Face
1410,Himalaya Studios
1411,SFB Games
1412,Robert Miroszewski
1413,Mohawk Games
1414,"Fancy Bytes, Reactor"
1415,BumpkinBrothers
1416,Browny Application
1417,Four Circle Interactive
1418,Just A Pixel Ltd.
1419,Heuristic Park
1420,Flump Studios
1421,Tachi
1422,Aldorlea Games
1423,"Amaranth Games, LLC"
1424,Senscape
1425,"CyberConnect2 Co., Ltd."
1426,Kinelco & Lone Elk Creative
1427,Étienne Périn
1428,Cyanide
1429,"Valve Corporation, Nexon Korea Corporation"
1430,Loren Lemcke
1431,Parallax
1432,Outrage Entertainment
1433,Volition Inc.
1434,Volition Inc
1435,Ovilex Software
1436,Reiza Studios
1437,Sunlight Games
1438,Joindots
1439,Netmin Games
1440,app2fun
1441,Camel 101
1442,Reality Twist GmbH
1443,Free Lives
1444,Tomasz Wacławek
1445,Roll7
1446,Deconstructeam
1447,Vagabond Dog
1448,Tendershoot
1449,Stellar Jockeys
1450,Acid Wizard Studio
1451,"Laser Guided Games, LLC"
1452,GRIP Digital s.r.o.
1453,JForce Games
1454,Holotech Studios
1455,Digital Confectioners
1456,WEB Gaming Entertainment
1457,Rob Howland
1458,Pure FPS
1459,Excalibur
1460,Ostrich Banditos
1461,Graviteam
1462,Pyxel Arts
1463,Origin8
1464,Coatsink
1465,Crazy Moo Games
1466,TickTock Games
1467,Passtech Games
1468,Sproing
1469,Independent Arts Software
1470,Radon Labs GmbH
1471,Spilt Milk Studios Ltd
1472,ChessBase
1473,Rogue Factor
1474,Rasmus Ljunggren
1475,"Action Button Entertainment, LLC"
1476,Bane Games
1477,Stage Clear Studios
1478,Z4G0 and Ivan Venturi Productions
1479,Die Gute Fabrik
1480,Tricktale
1481,HyperKat Games
1482,"KOEI TECMO GAMES CO., LTD."
1483,Gone North Games
1484,Alan Zucconi
1485,Dancing Dragon Games
1486,Qute
1487,Solest Games
1488,Dark Gaia Studios
1489,Phigames
1490,Wonderfling
1491,Alastair John Jack
1492,DiggerWorld Ltd.
1493,Valorware
1494,Last Dimension
1495,Owl Cave
1496,World-Loom
1497,Forge Reply srl
1498,Neutron Games GmbH
1499,Games Up
1500,Ticonblu
1501,Hypercane Studios
1502,Keybol
1503,Koalabs
1504,Nekrosoft
1505,Primal
1506,Decent Machine
1507,Lost Decade Games
1508,Lince Works
1509,Rogue Earth LLC
1510,Knuckle Cracker
1511,Vigilant Addiction Studios
1512,DMD Enterprise
1513,Concave Studio
1514,LeGrudge & Rugged
1515,Siege Games
1516,bumblebee
1517,Doragon Entertainment
1518,WRF Studios
1519,Burian Media Enterprises
1520,Krita Team
1521,Serious Brothers
1522,Playful Corp.
1523,Yuisy
1524,MAG Studios
1525,Digital Fusion
1526,Supersonic Software
1527,GameORE
1528,Computerhouse
1529,ZSK Progres s.c.
1530,Third Wire Productions
1531,Gojira
1532,Bojan Brbora
1533,SITER SKAIN
1534,Dreamworlds
1535,GRIN
1536,Rainbow Studios
1537,Enter Skies
1538,GolemLabs
1539,Nvizzio Creations
1540,PixelNAUTS
1541,EasyAntiCheat Ltd
1542,polynation games ltd
1543,Digital Tentacle
1544,Never Don't Play
1545,Master Technologies
1546,"IDEA FACTORY Co., Ltd."
1547,Stephane Valverde
1548,Playcoo
1549,PestoForce
1550,Iron Bit
1551,"Marauder Interactive, LLC"
1552,Faravid Interactive
1553,MEGAFUZZ
1554,Idol FX
1555,Infogames Europe SA
1556,Brainbox Games
1557,Jarhead Games
1558,Asobo Studio
1559,Gremlin Interactive
1560,Witan Game Production House
1561,Komar Games
1562,Neutron Games
1563,Somi
1564,Crystal Shard
1565,Refactored Games OÜ
1566,Epiphany Games
1567,BeamNG
1568,Morgopolis Studios
1569,Frozen Orb
1570,Finish Line Games
1571,Fernando Ramallo
1572,The Game Kitchen
1573,Overflow
1574,5 Bits Games
1575,Tap It Games
1576,Moonrise Interactive
1577,Ironsun Studios
1578,Holy Warp
1579,DL Softworks
1580,OPQAM
1581,Pulsetense Games
1582,N-Game Studios
1583,Visual Entertainment And Technologies
1584,The Mustard Corporation
1585,Chris Sawyer Productions
1586,Scott Thunelius
1587,toxtronyx interactive GmbH
1588,YOTSUBANE
1589,Magic Notion Ltd
1590,Tortuga Team
1591,RageSquid
1592,Schell Games
1593,Boneloaf
1594,Payload Studios
1595,Kraken Empire
1596,"BadFly Interactive, a.s."
1597,Cuve Games
1598,Badru
1599,Berserk Games
1600,Frogdice
1601,WaterMelon
1602,Trichotomy
1603,ALICE IN DISSONANCE
1604,Fishing Cactus
1605,Nemoria Entertainment
1606,Farsky Interactive
1607,10th Art Studio
1608,Graveck
1609,Pointscape
1610,Cranberry Production
1611,MagicIndie
1612,48h Studio
1613,4A Games
1614,Microprose
1615,Spectrum Holobyte
1616,Behaviour Interactive
1617,Le Cortex
1618,"Dragonfly GF Co., LTD"
1619,DigiFX Interactive
1620,Slitherine Ltd.
1621,b-alive gmbh
1622,Proxy Studios
1623,Big Bad Wolf
1624,Konami Digital Entertainment
1625,different cloth
1626,2dengine
1627,Barnstorm Games
1628,Star Vault AB
1629,Sirlin Games
1630,Dinosaur Polo Club
1631,David Vogt
1632,"Castle Pixel, LLC."
1633,WZOGI
1634,Night Light Interactive
1635,Spark Plug Games
1636,Adventurepro Games LLC
1637,PERFECT PARALLEL
1638,Fireproof Games
1639,sakevisual
1640,Born Ready Games
1641,Witan Entertainment
1642,Appmania
1643,Gogii Games
1644,VIS-Games
1645,DVS
1646,Saturn-plus
1647,Shaman Games Studio
1648,Plastic Reality Technologies
1649,Nikita
1650,Creat Studio
1651,CrioLand
1652,ALTAR Interactive
1653,Apeiron
1654,Creoteam
1655,Deck13 Hamburg
1656,weltenbauer. Software Entwicklung GmbH
1657,MURA Interactive
1658,Incandescent Games
1659,Rusty Moyher
1660,Bitbox Ltd.
1661,Alan Hazelden
1662,Quantized Bit
1663,Double Damage Games
1664,Defrost Games
1665,League of Geeks
1666,Apparition Games
1667,Shindenken
1668,"CyberStep, Inc."
1669,Vogelsap
1670,KO_OP
1671,Panzer Gaming Studios
1672,Gravvit Ltd
1673,Over The Moon
1674,"Sunstone Games, LLC."
1675,Bretwalda Games
1676,SomaSim
1677,Handsome Games
1678,Haruneko Entertainment
1679,Good Games
1680,Trese Brothers
1681,Meteoric Games
1682,Gamebell Studio
1683,Josh Tam Universe
1684,Gentleman Squid Studio
1685,Counterplay Games Inc.
1686,Niels Bauer Games
1687,My.com
1688,Blue Mammoth Games
1689,Easy Co
1690,Pixel Night
1691,VIS - Visual Imagination Software
1692,Starfish-SD Inc
1693,Electric Eggplant
1694,Altar Interactive
1695,Filament Games
1696,Sebastien Bini
1697,Coronado Games
1698,Kodots Games
1699,30.06 Studios Ltd
1700,Pyrodactyl
1701,Fly System
1702,Studio Pixel
1703,Utopian World of Sandwiches
1704,Kumobius
1705,Paul Marrable
1706,Future Games
1707,Orphic Software
1708,Microblast Games
1709,SOF Studios Ltd
1710,Nate Schmold
1711,Blue Manchu
1712,Nova Dimension
1713,immersionFX
1714,The Alpha Company
1715,Astral Byte Ltd.
1716,Ansimuz Games
1717,Scorpius Games
1718,AAD Productions
1719,Digital Dreams Entertainment LLC
1720,Masthead Studios Ltd
1721,Chainsaw Syndicate
1722,Rat King Entertainment
1723,MoaCube
1724,Vector Games
1725,Camshaft Software
1726,Powerhoof
1727,Psydra Games LLC
1728,Fixpoint Productions Ltd.
1729,Aartform Games
1730,Wax Lyrical Games
1731,VaragtP
1732,Lumenox ehf
1733,Ludeon Studios
1734,WayForward Technologies Inc.
1735,Bulwark Studios
1736,Zojoi
1737,Green Lava Studios
1738,rondomedia GmbH
1739,Peter Moorhead
1740,Italic Pig
1741,Katauri
1742,Heart Shaped Games LLC
1743,Magnetic Realms
1744,Artem Kotov
1745,PPC
1746,Graphite Lab
1747,Andy Wallace
1748,Psychic Games Ltd.
1749,Windybeard
1750,Ian Snyder
1751,Hippomancer
1752,Upper One Games
1753,Section Studios
1754,Nick Donnelly
1755,Paleozoic
1756,Micro Factory Games
1757,Titans
1758,Atapki
1759,Intravenous Software
1760,Aduge Studio
1761,Key17 Games
1762,Pantumaca Barcelona
1763,Genee Network
1764,Alawar Entertainment
1765,Boolat Games
1766,Flat Earth Games
1767,Aquiris Game Studio
1768,Stegersaurus Software Inc.
1769,Game in a Bottle
1770,Team Tripleslash
1771,Steve Jarman
1772,Studio Paint
1773,Numantian Games
1774,Kardfy Studios
1775,Demon Wagon Studios
1776,kunst-stoff GmbH
1777,Team Junkfish
1778,Vivid Games S.A.
1779,Arcade Injection
1780,Asteristic Game Studio
1781,Tasty Poison
1782,AwesomeBlade
1783,Hapa Games
1784,Wild Factor
1785,TiconBlu
1786,Ross Edgar
1787,Silesia Games Sp. z o.o.
1788,Gl33k
1789,Terri Vellmann
1790,Acid Nerve
1791,Oryx Design Lab
1792,Nerd Monkeys®
1793,Wrestling Gamers United
1794,Firebase Industries Ltd.
1795,PostMod Softworks
1796,Trickster Arts
1797,Vexel Games
1798,Shangri-La Game Studios Ltd
1799,Notorious Games
1800,Unfinished Pixel
1801,Black Cactus
1802,SleepNinja Games
1803,Revistronic
1804,Phosphor Games
1805,Dlala Studios
1806,Turnopia
1807,Black Rock Studio
1808,Cavedog Entertainment
1809,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev"
1810,Arberth Studios
1811,Hunted Cow Studios
1812,Scott Cawthon
1813,"Vermont Software Studios,LLC"
1814,"Rocketeer Games Studio, LLC"
1815,Creability
1816,Peter Cleary
1817,Jujubee S.A.
1818,Studio Eres
1819,Nano Games
1820,Juicy Beast Studio
1821,Etter Studio
1822,Evil Twin Artworks
1823,Night Node
1824,Pixelsaurus Games
1825,QUICKTEQUILA
1826,Mouldy Toof Studios
1827,Zoetrope Interactive
1828,Monolith Productions
1829,Carlo D'Apostoli Projects
1830,Colossal Games
1831,4gency
1832,Toadman Interactive
1833,White Lotus Interactive
1834,candyrocketstudio
1835,Fabio Ferrara
1836,Big Head Games Ltd
1837,Choice of Games
1838,Sunside Inc
1839,"Grimm Bros, LLC"
1840,Nyamyam
1841,Dan Walters
1842,Entrada Interactive LLC
1843,Glass Knuckle Games
1844,Happy Square Productions
1845,Evilized Productions
1846,Pavel Bulatov
1847,Anchora Games
1848,GamePrix
1849,THREE ONE ZERO
1850,Smolders
1851,Pigasus Games
1852,Stolen Couch Games
1853,BlackMoon Design
1854,Helvetica Scenario
1855,Two Desperados
1856,"EQ-Games , Pixel Dash Studios"
1857,"Acceleroto, Inc."
1858,Gamatic
1859,RosePortal Games
1860,VooFoo Studios
1861,Steel Wool Games
1862,Ripstone
1863,Avalanche Software
1864,Freegamer
1865,Sports Interactive
1866,Sourena Game Studio
1867,Sport1 GmbH
1868,InterAction studios
1869,Ole Lange
1870,Arctic Anteater
1871,Moonshot Games
1872,La Moustache Studio
1873,Freejam
1874,Curious Panda Games
1875,PGN Inc
1876,Big Boat Interactive
1877,Cryo Interactive
1878,Ennoble Studios
1879,Behaviour Interactive Inc.
1880,Samurai Punk
1881, Eurocom Entertainment Software
1882,Gunnar Games
1883,Asylum entertainment
1884,Silden
1885,Access Software
1886,Fragment Production Ltd
1887,Appmania/i-Free
1888,Binary Helix
1889,Subvert Games
1890,Ian MacLarty
1891,Room 8 Studio
1892,Walk Thru Walls Studios
1893,Little Worlds Interactive
1894,rdein
1895,Team Monkey
1896,Novalink
1897,RealAxis Software
1898,Konsordo
1899,Everything Unlimited Ltd.
1900,Uniworlds Game Studios
1901,Poni-Pachet SY
1902,Novectacle
1903,Puuba
1904,No Goblin
1905,Parseh Game Studio
1906,SuckerFree Games
1907,Timbre Interactive
1908,TicToc Games
1909,Adam Spragg
1910,Beatshapers
1911,Spiders Studio
1912,Highcastle Studios
1913,Isotope 244 LLC
1914,Games Hut
1915,"oeFun, Inc."
1916,Adam Saltsman
1917,XLGAMES
1918,Freedom Factory
1919,Holden Boyles
1920,HandMade Game
1921,Coldwood Interactive
1922,Nano Games sp. z o.o.
1923,Failbetter Games
1924,"Bat Country Games, LLC"
1925,Urban Games
1926,Space Monkey International
1927,Propelled Bird Software
1928,Curious Planet
1929,Atypical Games
1930,Smartly Dressed Games
1931,Celestial Games
1932,I Fight Bears
1933,DR Studios
1934,HE SAW
1935,Bigmoon Studios
1936,Hinterland Studio Inc.
1937,Kitfox Games
1938,FarrugiaSoft
1939,Cascade Game Foundry SPC
1940,Blue Mana
1941,ILIKESCIFI Games
1942,Daniel Ratcliffe
1943,Anthony Case
1944,Rob Lach
1945,"ApathyWorks, LLC"
1946,Special Circumstances
1947,Pixelatto
1948,ShaunJS
1949,Pixel Quality Games
1950,Sky Drake Studios
1951,Ninja Kiwi
1952,Antanas Marcelionis
1953,Zenimax Online Studios
1954,RVL Games
1955,Connor Ullmann
1956,Kritzelkratz 3000
1957,LGK Games
1958,88mm
1959,Game-Labs
1960,d3t
1961,Confused Pelican
1962,Cyan Inc.
1963,Funnel Inc.
1964,Endgame Studios
1965,Magenta Factory
1966,Darkelite Studio Inc
1967,tequibo
1968,Deli Interactive LLC
1969,Legend Studio
1970,2.0 Studios
1971,Conrad Nelson
1972,initials
1973,Tribe Studios
1974,Idigicon
1975,Twelve Games
1976,Reload Game Studio
1977,Grundislav Games
1978,Technocrat Games
1979,Self Made Miracle
1980,United Front Games
1981,Last Bastion Studios LLC
1982,1C Game Studios
1983,Childish Things
1984,The Software Farm
1985,Sand Sailor Studio
1986,Gugila
1987,Polar Motion
1988,Alfred Lam
1989,YorkshireRifles
1990,Red Meat Games
1991,Zut Games
1992,DQ Team
1993,Lunar Labs
1994,JarthGames
1995,Stone Monkey Studios
1996,Tiny Lab Productions
1997,Nik Nak Studios
1998,Kyy Games
1999,Faultline Games
2000,07th Expansion
2001,CyberCoconut
2002,VR Designs
2003,Kids up hill
2004,Skilltree Studios
2005,Codemasters Racing Studio
2006,Funky Logic Studios
2007,Lucid Games
2008,Rock Pocket Games
2009,Really Slick
2010,Digital Furnace Games
2011,Narrow Monolith
2012,Umix Studios
2013,Jugilus
2014,SmallGreenHill
2015,Puzzling Dream
2016,MADia Entertainment
2017,Orion Games
2018,BlueEagle Productions
2019,"Spike Chunsoft Co., Ltd."
2020,Purple Lamp Studios
2021,Grimlore Games
2022,Kojima Productions
2023,Nerdook Productions
2024,Lunagames
2025,Dodge Roll
2026,Freehold Games
2027,Team NINJA
2028,Super Duper Garrett Cooper
2029,Decane
2030,rokapublish
2031,New Reality Games
2032,Retro Army Limited
2033,Cape Copenhagen
2034,BatCat Games
2035,Ionising Software
2036,Social Loner Studios
2037,Lexis Numérique
2038,Hyper Hippo Games
2039,"Bit Kid, Inc."
2040,Touz
2041,XIAOYAO
2042,"Good Morning, Commander"
2043,Only Human Studios
2044,The Lordz Games Studio
2045,Gothic Labs
2046,Studio Nyx
2047,The Artistocrats
2048,Big Pixel Studios
2049,Videocult
2050,Landon Podbielski
2051,NEXT-SOFT+
2052,SMG Studio
2053,Psychotic Psoftware
2054,ViWo Games
2055,Up Multimedia
2056,Ilex Games
2057,Lemondo Entertainment
2058,Shark Punch
2059,Beam Team Games
2060,TAD Productions AB
2061,Crimson Cow
2062,Dream Up
2063,David OReilly
2064,Screwy Lightbulb
2065,Project ICKX
2066,Cross Eaglet
2067,Experimental Gamer Studios
2068,On The Level Game Studios
2069,FrameLineNetwork Kft.
2070,Hourences
2071,TT Games Ltd
2072,Love in Space
2073,Winged Cloud
2074,KAIKO
2075,Gabriel Priske
2076,Autumn Moon
2077,Galhmac Game Studio
2078,DragonSix
2079,Mokus
2080,Dan  Walters
2081,Bluestrike
2082,Metalhead Software Inc.
2083,Rampant Games
2084,Microsoft Game Studios
2085,"CAVE Interactive CO.,LTD."
2086,Archetype Global
2087,Sanuk Games
2088,Elliptic Games
2089,Skatanic Studios
2090,Bernt Andreas Eide
2091,FobTi interactive
2092,Imaekgames [Imaek Limited]
2093,gnifrebel Games UG
2094,Caravel Games
2095,Ludeme Games
2096,W3 Studios
2097,Duaik Entretenimento
2098,Hearthfire Studios
2099,Chromatic Dream
2100,Winged Pixel Inc.
2101,Guilherme Nunes Barbosa
2102,"Mobot Studios, Inc"
2103,Tangrin Entertainment
2104,Minicore Studios
2105,The Paper Robot
2106,Gamesare
2107,TwoPM Studios
2108,"Just Add Water (Developments), Ltd."
2109,Comcept
2110,Nexus Game Studios
2111,Proscenium
2112,Noble Master LLC
